"","title","link","career.cluster","career.pathway","code","occupation","income","interest","score","degree","close","between"
"3057","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Conventional",95,19,2.87678720405052e-05,704.408664738546
"3058","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Enterprising",61,19,2.87678720405052e-05,704.408664738546
"3059","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Investigative",0,19,2.87678720405052e-05,704.408664738546
"3060","43-2011.00 - Switchboard Operators, Including Answering Service","https://www.onetonline.org/link/details/43-2011.00","Business Management & Administration","Administrative Support","43-2011.00","Switchboard Operators, Including Answering Service",28030,"Realistic",33,19,2.87678720405052e-05,704.408664738546
"3061","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Conventional",95,14,2.92808620285781e-05,1268.06999115728
"3062","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Realistic",50,14,2.92808620285781e-05,1268.06999115728
"3063","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Social",56,14,2.92808620285781e-05,1268.06999115728
"3064","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Investigative",0,14,2.92808620285781e-05,1268.06999115728
"3065","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Enterprising",50,14,2.92808620285781e-05,1268.06999115728
"3066","43-2021.00 - Telephone Operators","https://www.onetonline.org/link/details/43-2021.00","Business Management & Administration","Administrative Support","43-2021.00","Telephone Operators",37000,"Artistic",6,14,2.92808620285781e-05,1268.06999115728
"3067","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Conventional",95,23,2.88608617853329e-05,1303.87305610373
"3068","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Realistic",17,23,2.88608617853329e-05,1303.87305610373
"3069","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Artistic",0,23,2.88608617853329e-05,1303.87305610373
"3070","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Social",22,23,2.88608617853329e-05,1303.87305610373
"3071","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Enterprising",78,23,2.88608617853329e-05,1303.87305610373
"3072","43-3011.00 - Bill and Account Collectors","https://www.onetonline.org/link/details/43-3011.00","Finance","Banking Services","43-3011.00","Bill and Account Collectors",35350,"Investigative",6,23,2.88608617853329e-05,1303.87305610373
"3073","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Investigative",17,14,2.87232514720666e-05,406.150376694209
"3074","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Artistic",6,14,2.87232514720666e-05,406.150376694209
"3075","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Conventional",100,14,2.87232514720666e-05,406.150376694209
"3076","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Enterprising",72,14,2.87232514720666e-05,406.150376694209
"3077","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Social",50,14,2.87232514720666e-05,406.150376694209
"3078","43-3021.01 - Statement Clerks","https://www.onetonline.org/link/details/43-3021.01","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Realistic",28,14,2.87232514720666e-05,406.150376694209
"3079","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Conventional",100,45,2.86467285436003e-05,3072.46066712332
"3080","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Artistic",0,45,2.86467285436003e-05,3072.46066712332
"3081","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Social",22,45,2.86467285436003e-05,3072.46066712332
"3082","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Enterprising",67,45,2.86467285436003e-05,3072.46066712332
"3083","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Investigative",22,45,2.86467285436003e-05,3072.46066712332
"3084","43-3021.02 - Billing, Cost, and Rate Clerks","https://www.onetonline.org/link/details/43-3021.02","Transportation, Distribution & Logistics","Sales and Service","43-3021.00","Billing and Posting Clerks",36150,"Realistic",33,45,2.86467285436003e-05,3072.46066712332
"3085","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Investigative",22,21,2.85624518008626e-05,1043.20209926106
"3086","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Artistic",0,21,2.85624518008626e-05,1043.20209926106
"3087","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Conventional",100,21,2.85624518008626e-05,1043.20209926106
"3088","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Enterprising",45,21,2.85624518008626e-05,1043.20209926106
"3089","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Social",11,21,2.85624518008626e-05,1043.20209926106
"3090","43-3031.00 - Bookkeeping, Accounting, and Auditing Clerks","https://www.onetonline.org/link/details/43-3031.00","Business Management & Administration","Administrative Support","43-3031.00","Bookkeeping, Accounting, and Auditing Clerks",38390,"Realistic",22,21,2.85624518008626e-05,1043.20209926106
"3091","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Artistic",0,30,2.91604700667775e-05,8234.57541511234
"3092","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Realistic",50,30,2.91604700667775e-05,8234.57541511234
"3093","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Conventional",100,30,2.91604700667775e-05,8234.57541511234
"3094","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Enterprising",61,30,2.91604700667775e-05,8234.57541511234
"3095","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Social",28,30,2.91604700667775e-05,8234.57541511234
"3096","43-3041.00 - Gaming Cage Workers","https://www.onetonline.org/link/details/43-3041.00","Hospitality & Tourism","Recreation, Amusements & Attractions","43-3041.00","Gaming Cage Workers",25990,"Investigative",6,30,2.91604700667775e-05,8234.57541511234
"3097","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Artistic",0,26,2.87496765661386e-05,1235.18168258257
"3098","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Investigative",0,26,2.87496765661386e-05,1235.18168258257
"3099","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Conventional",100,26,2.87496765661386e-05,1235.18168258257
"3100","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Realistic",11,26,2.87496765661386e-05,1235.18168258257
"3101","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Enterprising",45,26,2.87496765661386e-05,1235.18168258257
"3102","43-3051.00 - Payroll and Timekeeping Clerks","https://www.onetonline.org/link/details/43-3051.00","Business Management & Administration","Administrative Support","43-3051.00","Payroll and Timekeeping Clerks",42390,"Social",17,26,2.87496765661386e-05,1235.18168258257
"3103","43-3061.00 - Procurement Clerks","https://www.onetonline.org/link/details/43-3061.00","Business Management & Administration","Administrative Support","43-3061.00","Procurement Clerks",41410,"Artistic",0,19,2.85298564948218e-05,451.692731170393
"3104","43-3061.00 - Procurement Clerks","https://www.onetonline.org/link/details/43-3061.00","Business Management & Administration","Administrative Support","43-3061.00","Procurement Clerks",41410,"Enterprising",56,19,2.85298564948218e-05,451.692731170393
"3105","43-3061.00 - Procurement Clerks","https://www.onetonline.org/link/details/43-3061.00","Business Management & Administration","Administrative Support","43-3061.00","Procurement Clerks",41410,"Social",0,19,2.85298564948218e-05,451.692731170393
"3106","43-3061.00 - Procurement Clerks","https://www.onetonline.org/link/details/43-3061.00","Business Management & Administration","Administrative Support","43-3061.00","Procurement Clerks",41410,"Investigative",11,19,2.85298564948218e-05,451.692731170393
